"country","year","lifeExp","pop","gdpPercap","ISO.alpha3.Code","Region","Continent"
"Pakistan",1952,43.436,41346560,684.5971438,"PAK","Southern Asia","Asia"
"Pakistan",1972,51.929,69325921,1049.938981,"PAK","Southern Asia","Asia"
"Pakistan",1997,61.818,135564834,2049.350521,"PAK","Southern Asia","Asia"
"Pakistan",1957,45.557,46679944,747.0835292,"PAK","Southern Asia","Asia"
"Pakistan",1987,58.245,105186881,1704.686583,"PAK","Southern Asia","Asia"
"Pakistan",1962,47.67,53100671,803.3427418,"PAK","Southern Asia","Asia"
"Pakistan",2002,63.61,153403524,2092.712441,"PAK","Southern Asia","Asia"
"Pakistan",1982,56.158,91462088,1443.429832,"PAK","Southern Asia","Asia"
"Pakistan",2007,65.483,169270617,2605.94758,"PAK","Southern Asia","Asia"
"Pakistan",1992,60.838,120065004,1971.829464,"PAK","Southern Asia","Asia"
"Pakistan",1977,54.043,78152686,1175.921193,"PAK","Southern Asia","Asia"
"Pakistan",1967,49.8,60641899,942.4082588,"PAK","Southern Asia","Asia"
"Panama",1957,59.201,1063506,2961.800905,"PAN","Central America","North America"
"Panama",1987,71.523,2253639,7034.779161,"PAN","Central America","North America"
"Panama",1967,64.071,1405486,4421.009084,"PAN","Central America","North America"
"Panama",1977,68.681,1839782,5351.912144,"PAN","Central America","North America"
"Panama",1982,70.472,2036305,7009.601598,"PAN","Central America","North America"
"Panama",1952,55.191,940080,2480.380334,"PAN","Central America","North America"
"Panama",2007,75.537,3242173,9809.185636,"PAN","Central America","North America"
"Panama",1992,72.462,2484997,6618.74305,"PAN","Central America","North America"
"Panama",1972,66.216,1616384,5364.249663,"PAN","Central America","North America"
"Panama",2002,74.712,2990875,7356.031934,"PAN","Central America","North America"
"Panama",1962,61.817,1215725,3536.540301,"PAN","Central America","North America"
"Panama",1997,73.738,2734531,7113.692252,"PAN","Central America","North America"
"Paraguay",1952,62.649,1555876,1952.308701,"PRY","South America","South America"
"Paraguay",1992,68.225,4483945,4196.411078,"PRY","South America","South America"
"Paraguay",1997,69.4,5154123,4247.400261,"PRY","South America","South America"
"Paraguay",1957,63.196,1770902,2046.154706,"PRY","South America","South America"
"Paraguay",1967,64.951,2287985,2299.376311,"PRY","South America","South America"
"Paraguay",1987,67.378,3886512,3998.875695,"PRY","South America","South America"
"Paraguay",1962,64.361,2009813,2148.027146,"PRY","South America","South America"
"Paraguay",1977,66.353,2984494,3248.373311,"PRY","South America","South America"
"Paraguay",2002,70.755,5884491,3783.674243,"PRY","South America","South America"
"Paraguay",2007,71.752,6667147,4172.838464,"PRY","South America","South America"
"Paraguay",1982,66.874,3366439,4258.503604,"PRY","South America","South America"
"Paraguay",1972,65.815,2614104,2523.337977,"PRY","South America","South America"
"Peru",1967,51.445,12132200,5788.09333,"PER","South America","South America"
"Peru",1972,55.448,13954700,5937.827283,"PER","South America","South America"
"Peru",1977,58.447,15990099,6281.290855,"PER","South America","South America"
"Peru",1997,68.386,24748122,5838.347657,"PER","South America","South America"
"Peru",1962,49.096,10516500,4957.037982,"PER","South America","South America"
"Peru",1987,64.134,20195924,6360.943444,"PER","South America","South America"
"Peru",1952,43.902,8025700,3758.523437,"PER","South America","South America"
"Peru",1957,46.263,9146100,4245.256698,"PER","South America","South America"
"Peru",2007,71.421,28674757,7408.905561,"PER","South America","South America"
"Peru",1982,61.406,18125129,6434.501797,"PER","South America","South America"
"Peru",2002,69.906,26769436,5909.020073,"PER","South America","South America"
"Peru",1992,66.458,22430449,4446.380924,"PER","South America","South America"
"Philippines",1957,51.334,26072194,1547.944844,"PHL","South-eastern Asia","Asia"
"Philippines",1962,54.757,30325264,1649.552153,"PHL","South-eastern Asia","Asia"
"Philippines",1977,60.06,46850962,2373.204287,"PHL","South-eastern Asia","Asia"
"Philippines",1952,47.752,22438691,1272.880995,"PHL","South-eastern Asia","Asia"
"Philippines",1987,64.151,60017788,2189.634995,"PHL","South-eastern Asia","Asia"
"Philippines",2007,71.688,91077287,3190.481016,"PHL","South-eastern Asia","Asia"
"Philippines",1972,58.065,40850141,1989.37407,"PHL","South-eastern Asia","Asia"
"Philippines",1967,56.393,35356600,1814.12743,"PHL","South-eastern Asia","Asia"
"Philippines",1997,68.564,75012988,2536.534925,"PHL","South-eastern Asia","Asia"
"Philippines",1982,62.082,53456774,2603.273765,"PHL","South-eastern Asia","Asia"
"Philippines",2002,70.303,82995088,2650.921068,"PHL","South-eastern Asia","Asia"
"Philippines",1992,66.458,67185766,2279.324017,"PHL","South-eastern Asia","Asia"
"Poland",1957,65.77,28235346,4734.253019,"POL","Eastern Europe","Europe"
"Poland",1977,70.67,34621254,9508.141454,"POL","Eastern Europe","Europe"
"Poland",2007,75.563,38518241,15389.92468,"POL","Eastern Europe","Europe"
"Poland",1982,71.32,36227381,8451.531004,"POL","Eastern Europe","Europe"
"Poland",1962,67.64,30329617,5338.752143,"POL","Eastern Europe","Europe"
"Poland",1952,61.31,25730551,4029.329699,"POL","Eastern Europe","Europe"
"Poland",1972,70.85,33039545,8006.506993,"POL","Eastern Europe","Europe"
"Poland",1997,72.75,38654957,10159.58368,"POL","Eastern Europe","Europe"
"Poland",1992,70.99,38370697,7738.881247,"POL","Eastern Europe","Europe"
"Poland",1967,69.61,31785378,6557.152776,"POL","Eastern Europe","Europe"
"Poland",1987,70.98,37740710,9082.351172,"POL","Eastern Europe","Europe"
"Poland",2002,74.67,38625976,12002.23908,"POL","Eastern Europe","Europe"
"Portugal",1952,59.82,8526050,3068.319867,"PRT","Southern Europe","Europe"
"Portugal",1982,72.77,9859650,11753.84291,"PRT","Southern Europe","Europe"
"Portugal",1987,74.06,9915289,13039.30876,"PRT","Southern Europe","Europe"
"Portugal",1977,70.41,9662600,10172.48572,"PRT","Southern Europe","Europe"
"Portugal",2002,77.29,10433867,19970.90787,"PRT","Southern Europe","Europe"
"Portugal",1957,61.51,8817650,3774.571743,"PRT","Southern Europe","Europe"
"Portugal",1962,64.39,9019800,4727.954889,"PRT","Southern Europe","Europe"
"Portugal",1967,66.6,9103000,6361.517993,"PRT","Southern Europe","Europe"
"Portugal",1972,69.26,8970450,9022.247417,"PRT","Southern Europe","Europe"
"Portugal",1997,75.97,10156415,17641.03156,"PRT","Southern Europe","Europe"
"Portugal",1992,74.86,9927680,16207.26663,"PRT","Southern Europe","Europe"
"Portugal",2007,78.098,10642836,20509.64777,"PRT","Southern Europe","Europe"
"Puerto Rico",1962,69.62,2448046,5108.34463,"PRI","Caribbean","North America"
"Puerto Rico",2007,78.746,3942491,19328.70901,"PRI","Caribbean","North America"
"Puerto Rico",1997,74.917,3759430,16999.4333,"PRI","Caribbean","North America"
"Puerto Rico",1967,71.1,2648961,6929.277714,"PRI","Caribbean","North America"
"Puerto Rico",1992,73.911,3585176,14641.58711,"PRI","Caribbean","North America"
"Puerto Rico",1957,68.54,2260000,3907.156189,"PRI","Caribbean","North America"
"Puerto Rico",1982,73.75,3279001,10330.98915,"PRI","Caribbean","North America"
"Puerto Rico",2002,77.778,3859606,18855.60618,"PRI","Caribbean","North America"
"Puerto Rico",1952,64.28,2227000,3081.959785,"PRI","Caribbean","North America"
"Puerto Rico",1977,73.44,3080828,9770.524921,"PRI","Caribbean","North America"
"Puerto Rico",1972,72.16,2847132,9123.041742,"PRI","Caribbean","North America"
"Puerto Rico",1987,74.63,3444468,12281.34191,"PRI","Caribbean","North America"
"Romania",1967,66.8,19284814,6470.866545,"ROU","Eastern Europe","Europe"
"Romania",1957,64.1,17829327,3943.370225,"ROU","Eastern Europe","Europe"
"Romania",1962,66.8,18680721,4734.997586,"ROU","Eastern Europe","Europe"
"Romania",1997,69.72,22562458,7346.547557,"ROU","Eastern Europe","Europe"
"Romania",2002,71.322,22404337,7885.360081,"ROU","Eastern Europe","Europe"
"Romania",1977,69.46,21658597,9356.39724,"ROU","Eastern Europe","Europe"
"Romania",1982,69.66,22356726,9605.314053,"ROU","Eastern Europe","Europe"
"Romania",1987,69.53,22686371,9696.273295,"ROU","Eastern Europe","Europe"
"Romania",1952,61.05,16630000,3144.613186,"ROU","Eastern Europe","Europe"
"Romania",2007,72.476,22276056,10808.47561,"ROU","Eastern Europe","Europe"
"Romania",1972,69.21,20662648,8011.414402,"ROU","Eastern Europe","Europe"
"Romania",1992,69.36,22797027,6598.409903,"ROU","Eastern Europe","Europe"
"Rwanda",1952,40,2534927,493.3238752,"RWA","Eastern Africa","Africa"
"Rwanda",1972,44.6,3992121,590.5806638,"RWA","Eastern Africa","Africa"
"Rwanda",1967,44.1,3451079,510.9637142,"RWA","Eastern Africa","Africa"
"Rwanda",1977,45,4657072,670.0806011,"RWA","Eastern Africa","Africa"
"Rwanda",1957,41.5,2822082,540.2893983,"RWA","Eastern Africa","Africa"
"Rwanda",1962,43,3051242,597.4730727,"RWA","Eastern Africa","Africa"
"Rwanda",1997,36.087,7212583,589.9445051,"RWA","Eastern Africa","Africa"
"Rwanda",1982,46.218,5507565,881.5706467,"RWA","Eastern Africa","Africa"
"Rwanda",1987,44.02,6349365,847.991217,"RWA","Eastern Africa","Africa"
"Rwanda",1992,23.599,7290203,737.0685949,"RWA","Eastern Africa","Africa"
"Rwanda",2002,43.413,7852401,785.6537648,"RWA","Eastern Africa","Africa"
"Rwanda",2007,46.242,8860588,863.0884639,"RWA","Eastern Africa","Africa"
"Sao Tome and Principe",1982,60.351,98593,1890.218117,"STP","Middle Africa","Africa"
"Sao Tome and Principe",1992,62.742,125911,1428.777814,"STP","Middle Africa","Africa"
"Sao Tome and Principe",1977,58.55,86796,1737.561657,"STP","Middle Africa","Africa"
"Sao Tome and Principe",1972,56.48,76595,1532.985254,"STP","Middle Africa","Africa"
"Sao Tome and Principe",1987,61.728,110812,1516.525457,"STP","Middle Africa","Africa"
"Sao Tome and Principe",1952,46.471,60011,879.5835855,"STP","Middle Africa","Africa"
"Sao Tome and Principe",1967,54.425,70787,1384.840593,"STP","Middle Africa","Africa"
"Sao Tome and Principe",1997,63.306,145608,1339.076036,"STP","Middle Africa","Africa"
"Sao Tome and Principe",2002,64.337,170372,1353.09239,"STP","Middle Africa","Africa"
"Sao Tome and Principe",2007,65.528,199579,1598.435089,"STP","Middle Africa","Africa"
"Sao Tome and Principe",1962,51.893,65345,1071.551119,"STP","Middle Africa","Africa"
"Sao Tome and Principe",1957,48.945,61325,860.7369026,"STP","Middle Africa","Africa"
"Saudi Arabia",2002,71.626,24501530,19014.54118,"SAU","Western Asia","Asia"
"Saudi Arabia",1997,70.533,21229759,20586.69019,"SAU","Western Asia","Asia"
"Saudi Arabia",1952,39.875,4005677,6459.554823,"SAU","Western Asia","Asia"
"Saudi Arabia",1992,68.768,16945857,24841.61777,"SAU","Western Asia","Asia"
"Saudi Arabia",1977,58.69,8128505,34167.7626,"SAU","Western Asia","Asia"
"Saudi Arabia",1962,45.914,4943029,11626.41975,"SAU","Western Asia","Asia"
"Saudi Arabia",1967,49.901,5618198,16903.04886,"SAU","Western Asia","Asia"
"Saudi Arabia",1987,66.295,14619745,21198.26136,"SAU","Western Asia","Asia"
"Saudi Arabia",1957,42.868,4419650,8157.591248,"SAU","Western Asia","Asia"
"Saudi Arabia",1982,63.012,11254672,33693.17525,"SAU","Western Asia","Asia"
"Saudi Arabia",1972,53.886,6472756,24837.42865,"SAU","Western Asia","Asia"
"Saudi Arabia",2007,72.777,27601038,21654.83194,"SAU","Western Asia","Asia"
"Senegal",1997,60.187,9535314,1392.368347,"SEN","Western Africa","Africa"
"Senegal",1972,45.815,4588696,1597.712056,"SEN","Western Africa","Africa"
"Senegal",1952,37.278,2755589,1450.356983,"SEN","Western Africa","Africa"
"Senegal",1957,39.329,3054547,1567.653006,"SEN","Western Africa","Africa"
"Senegal",1962,41.454,3430243,1654.988723,"SEN","Western Africa","Africa"
"Senegal",1977,48.879,5260855,1561.769116,"SEN","Western Africa","Africa"
"Senegal",1982,52.379,6147783,1518.479984,"SEN","Western Africa","Africa"
"Senegal",1987,55.769,7171347,1441.72072,"SEN","Western Africa","Africa"
"Senegal",1967,43.563,3965841,1612.404632,"SEN","Western Africa","Africa"
"Senegal",1992,58.196,8307920,1367.899369,"SEN","Western Africa","Africa"
"Senegal",2007,63.062,12267493,1712.472136,"SEN","Western Africa","Africa"
"Senegal",2002,61.6,10870037,1519.635262,"SEN","Western Africa","Africa"
"Serbia",2007,74.002,10150265,9786.534714,"SRB","Southern Europe","Europe"
"Serbia",1957,61.685,7271135,4981.090891,"SRB","Southern Europe","Europe"
"Serbia",1962,64.531,7616060,6289.629157,"SRB","Southern Europe","Europe"
"Serbia",2002,73.213,10111559,7236.075251,"SRB","Southern Europe","Europe"
"Serbia",1952,57.996,6860147,3581.459448,"SRB","Southern Europe","Europe"
"Serbia",1977,70.3,8686367,12980.66956,"SRB","Southern Europe","Europe"
"Serbia",1992,71.659,9826397,9325.068238,"SRB","Southern Europe","Europe"
"Serbia",1967,66.914,7971222,7991.707066,"SRB","Southern Europe","Europe"
"Serbia",1972,68.7,8313288,10522.06749,"SRB","Southern Europe","Europe"
"Serbia",1997,72.232,10336594,7914.320304,"SRB","Southern Europe","Europe"
"Serbia",1982,70.162,9032824,15181.0927,"SRB","Southern Europe","Europe"
"Serbia",1987,71.218,9230783,15870.87851,"SRB","Southern Europe","Europe"
"Sierra Leone",1962,32.767,2467895,1116.639877,"SLE","Western Africa","Africa"
"Sierra Leone",1967,34.113,2662190,1206.043465,"SLE","Western Africa","Africa"
"Sierra Leone",1957,31.57,2295678,1004.484437,"SLE","Western Africa","Africa"
"Sierra Leone",1982,38.445,3464522,1465.010784,"SLE","Western Africa","Africa"
"Sierra Leone",1952,30.331,2143249,879.7877358,"SLE","Western Africa","Africa"
"Sierra Leone",1977,36.788,3140897,1348.285159,"SLE","Western Africa","Africa"
"Sierra Leone",1997,39.897,4578212,574.6481576,"SLE","Western Africa","Africa"
"Sierra Leone",1972,35.4,2879013,1353.759762,"SLE","Western Africa","Africa"
"Sierra Leone",1992,38.333,4260884,1068.696278,"SLE","Western Africa","Africa"
"Sierra Leone",2007,42.568,6144562,862.5407561,"SLE","Western Africa","Africa"
"Sierra Leone",1987,40.006,3868905,1294.447788,"SLE","Western Africa","Africa"
"Sierra Leone",2002,41.012,5359092,699.489713,"SLE","Western Africa","Africa"
"Singapore",1962,65.798,1750200,3674.735572,"SGP","South-eastern Asia","Asia"
"Singapore",1987,73.56,2794552,18861.53081,"SGP","South-eastern Asia","Asia"
"Singapore",1957,63.179,1445929,2843.104409,"SGP","South-eastern Asia","Asia"
"Singapore",1952,60.396,1127000,2315.138227,"SGP","South-eastern Asia","Asia"
"Singapore",1982,71.76,2651869,15169.16112,"SGP","South-eastern Asia","Asia"
"Singapore",1967,67.946,1977600,4977.41854,"SGP","South-eastern Asia","Asia"
"Singapore",1972,69.521,2152400,8597.756202,"SGP","South-eastern Asia","Asia"
"Singapore",1977,70.795,2325300,11210.08948,"SGP","South-eastern Asia","Asia"
"Singapore",1992,75.788,3235865,24769.8912,"SGP","South-eastern Asia","Asia"
"Singapore",1997,77.158,3802309,33519.4766,"SGP","South-eastern Asia","Asia"
"Singapore",2002,78.77,4197776,36023.1054,"SGP","South-eastern Asia","Asia"
"Singapore",2007,79.972,4553009,47143.17964,"SGP","South-eastern Asia","Asia"
"Slovenia",1952,65.57,1489518,4215.041741,"SVN","Southern Europe","Europe"
"Slovenia",1977,70.97,1746919,15277.03017,"SVN","Southern Europe","Europe"
"Slovenia",1997,75.13,2011612,17161.10735,"SVN","Southern Europe","Europe"
"Slovenia",1967,69.18,1646912,9405.489397,"SVN","Southern Europe","Europe"
"Slovenia",1972,69.82,1694510,12383.4862,"SVN","Southern Europe","Europe"
"Slovenia",2007,77.926,2009245,25768.25759,"SVN","Southern Europe","Europe"
"Slovenia",1982,71.063,1861252,17866.72175,"SVN","Southern Europe","Europe"
"Slovenia",1987,72.25,1945870,18678.53492,"SVN","Southern Europe","Europe"
"Slovenia",1992,73.64,1999210,14214.71681,"SVN","Southern Europe","Europe"
"Slovenia",1957,67.85,1533070,5862.276629,"SVN","Southern Europe","Europe"
"Slovenia",2002,76.66,2011497,20660.01936,"SVN","Southern Europe","Europe"
"Slovenia",1962,69.15,1582962,7402.303395,"SVN","Southern Europe","Europe"
"Somalia",1952,32.978,2526994,1135.749842,"SOM","Eastern Africa","Africa"
"Somalia",2007,48.159,9118773,926.1410683,"SOM","Eastern Africa","Africa"
"Somalia",1972,40.973,3840161,1254.576127,"SOM","Eastern Africa","Africa"
"Somalia",1967,38.977,3428839,1284.73318,"SOM","Eastern Africa","Africa"
"Somalia",2002,45.936,7753310,882.0818218,"SOM","Eastern Africa","Africa"
"Somalia",1962,36.981,3080153,1369.488336,"SOM","Eastern Africa","Africa"
"Somalia",1992,39.658,6099799,926.9602964,"SOM","Eastern Africa","Africa"
"Somalia",1977,41.974,4353666,1450.992513,"SOM","Eastern Africa","Africa"
"Somalia",1982,42.955,5828892,1176.807031,"SOM","Eastern Africa","Africa"
"Somalia",1987,44.501,6921858,1093.244963,"SOM","Eastern Africa","Africa"
"Somalia",1997,43.795,6633514,930.5964284,"SOM","Eastern Africa","Africa"
"Somalia",1957,34.977,2780415,1258.147413,"SOM","Eastern Africa","Africa"
"South Africa",1967,51.927,20997321,7114.477971,"ZAF","Southern Africa","Africa"
"South Africa",1952,45.009,14264935,4725.295531,"ZAF","Southern Africa","Africa"
"South Africa",1962,49.951,18356657,5768.729717,"ZAF","Southern Africa","Africa"
"South Africa",1982,58.161,31140029,8568.266228,"ZAF","Southern Africa","Africa"
"South Africa",2002,53.365,44433622,7710.946444,"ZAF","Southern Africa","Africa"
"South Africa",1957,47.985,16151549,5487.104219,"ZAF","Southern Africa","Africa"
"South Africa",1977,55.527,27129932,8028.651439,"ZAF","Southern Africa","Africa"
"South Africa",1997,60.236,42835005,7479.188244,"ZAF","Southern Africa","Africa"
"South Africa",1987,60.834,35933379,7825.823398,"ZAF","Southern Africa","Africa"
"South Africa",1992,61.888,39964159,7225.069258,"ZAF","Southern Africa","Africa"
"South Africa",2007,49.339,43997828,9269.657808,"ZAF","Southern Africa","Africa"
"South Africa",1972,53.696,23935810,7765.962636,"ZAF","Southern Africa","Africa"
"Spain",1972,73.06,34513161,10638.75131,"ESP","Southern Europe","Europe"
"Spain",1967,71.44,32850275,7993.512294,"ESP","Southern Europe","Europe"
"Spain",1997,78.77,39855442,20445.29896,"ESP","Southern Europe","Europe"
"Spain",1957,66.66,29841614,4564.80241,"ESP","Southern Europe","Europe"
"Spain",1962,69.69,31158061,5693.843879,"ESP","Southern Europe","Europe"
"Spain",1952,64.94,28549870,3834.034742,"ESP","Southern Europe","Europe"
"Spain",1987,76.9,38880702,15764.98313,"ESP","Southern Europe","Europe"
"Spain",1992,77.57,39549438,18603.06452,"ESP","Southern Europe","Europe"
"Spain",2002,79.78,40152517,24835.47166,"ESP","Southern Europe","Europe"
"Spain",2007,80.941,40448191,28821.0637,"ESP","Southern Europe","Europe"
"Spain",1982,76.3,37983310,13926.16997,"ESP","Southern Europe","Europe"
"Spain",1977,74.39,36439000,13236.92117,"ESP","Southern Europe","Europe"
"Sri Lanka",1977,65.949,14116836,1348.775651,"LKA","Southern Asia","Asia"
"Sri Lanka",2002,70.815,19576783,3015.378833,"LKA","Southern Asia","Asia"
"Sri Lanka",1957,61.456,9128546,1072.546602,"LKA","Southern Asia","Asia"
"Sri Lanka",1962,62.192,10421936,1074.47196,"LKA","Southern Asia","Asia"
"Sri Lanka",1952,57.593,7982342,1083.53203,"LKA","Southern Asia","Asia"
"Sri Lanka",1972,65.042,13016733,1213.39553,"LKA","Southern Asia","Asia"
"Sri Lanka",1992,70.379,17587060,2153.739222,"LKA","Southern Asia","Asia"
"Sri Lanka",2007,72.396,20378239,3970.095407,"LKA","Southern Asia","Asia"
"Sri Lanka",1967,64.266,11737396,1135.514326,"LKA","Southern Asia","Asia"
"Sri Lanka",1987,69.011,16495304,1876.766827,"LKA","Southern Asia","Asia"
"Sri Lanka",1997,70.457,18698655,2664.477257,"LKA","Southern Asia","Asia"
"Sri Lanka",1982,68.757,15410151,1648.079789,"LKA","Southern Asia","Asia"
"Sudan",1992,53.556,28227588,1492.197043,"SDN","Northern Africa","Africa"
"Sudan",1977,47.8,17104986,2202.988423,"SDN","Northern Africa","Africa"
"Sudan",1962,40.87,11183227,1959.593767,"SDN","Northern Africa","Africa"
"Sudan",1967,42.858,12716129,1687.997641,"SDN","Northern Africa","Africa"
"Sudan",1952,38.635,8504667,1615.991129,"SDN","Northern Africa","Africa"
"Sudan",1957,39.624,9753392,1770.337074,"SDN","Northern Africa","Africa"
"Sudan",1987,51.744,24725960,1507.819159,"SDN","Northern Africa","Africa"
"Sudan",2007,58.556,42292929,2602.394995,"SDN","Northern Africa","Africa"
"Sudan",1972,45.083,14597019,1659.652775,"SDN","Northern Africa","Africa"
"Sudan",1982,50.338,20367053,1895.544073,"SDN","Northern Africa","Africa"
"Sudan",2002,56.369,37090298,1993.398314,"SDN","Northern Africa","Africa"
"Sudan",1997,55.373,32160729,1632.210764,"SDN","Northern Africa","Africa"
"Sweden",1997,79.39,8897619,25266.59499,"SWE","Northern Europe","Europe"
"Sweden",2002,80.04,8954175,29341.63093,"SWE","Northern Europe","Europe"
"Sweden",1967,74.16,7867931,15258.29697,"SWE","Northern Europe","Europe"
"Sweden",1977,75.44,8251648,18855.72521,"SWE","Northern Europe","Europe"
"Sweden",1982,76.42,8325260,20667.38125,"SWE","Northern Europe","Europe"
"Sweden",1987,77.19,8421403,23586.92927,"SWE","Northern Europe","Europe"
"Sweden",1972,74.72,8122293,17832.02464,"SWE","Northern Europe","Europe"
"Sweden",1992,78.16,8718867,23880.01683,"SWE","Northern Europe","Europe"
"Sweden",1957,72.49,7363802,9911.878226,"SWE","Northern Europe","Europe"
"Sweden",1962,73.37,7561588,12329.44192,"SWE","Northern Europe","Europe"
"Sweden",1952,71.86,7124673,8527.844662,"SWE","Northern Europe","Europe"
"Sweden",2007,80.884,9031088,33859.74835,"SWE","Northern Europe","Europe"
"Switzerland",1992,78.03,6995447,31871.5303,"CHE","Western Europe","Europe"
"Switzerland",2002,80.62,7361757,34480.95771,"CHE","Western Europe","Europe"
"Switzerland",1962,71.32,5666000,20431.0927,"CHE","Western Europe","Europe"
"Switzerland",1967,72.77,6063000,22966.14432,"CHE","Western Europe","Europe"
"Switzerland",1972,73.78,6401400,27195.11304,"CHE","Western Europe","Europe"
"Switzerland",2007,81.701,7554661,37506.41907,"CHE","Western Europe","Europe"
"Switzerland",1982,76.21,6468126,28397.71512,"CHE","Western Europe","Europe"
"Switzerland",1987,77.41,6649942,30281.70459,"CHE","Western Europe","Europe"
"Switzerland",1997,79.37,7193761,32135.32301,"CHE","Western Europe","Europe"
"Switzerland",1977,75.39,6316424,26982.29052,"CHE","Western Europe","Europe"
"Switzerland",1952,69.62,4815000,14734.23275,"CHE","Western Europe","Europe"
"Switzerland",1957,70.56,5126000,17909.48973,"CHE","Western Europe","Europe"
"Thailand",1972,60.405,39276153,1524.358936,"THA","South-eastern Asia","Asia"
"Thailand",1957,53.63,25041917,793.5774148,"THA","South-eastern Asia","Asia"
"Thailand",1962,56.061,29263397,1002.199172,"THA","South-eastern Asia","Asia"
"Thailand",1967,58.285,34024249,1295.46066,"THA","South-eastern Asia","Asia"
"Thailand",1992,67.298,56667095,4616.896545,"THA","South-eastern Asia","Asia"
"Thailand",1997,67.521,60216677,5852.625497,"THA","South-eastern Asia","Asia"
"Thailand",2002,68.564,62806748,5913.187529,"THA","South-eastern Asia","Asia"
"Thailand",2007,70.616,65068149,7458.396327,"THA","South-eastern Asia","Asia"
"Thailand",1987,66.084,52910342,2982.653773,"THA","South-eastern Asia","Asia"
"Thailand",1952,50.848,21289402,757.7974177,"THA","South-eastern Asia","Asia"
"Thailand",1977,62.494,44148285,1961.224635,"THA","South-eastern Asia","Asia"
"Thailand",1982,64.597,48827160,2393.219781,"THA","South-eastern Asia","Asia"
"Togo",1952,38.596,1219113,859.8086567,"TGO","Western Africa","Africa"
"Togo",1982,55.471,2644765,1344.577953,"TGO","Western Africa","Africa"
"Togo",1967,46.769,1735550,1477.59676,"TGO","Western Africa","Africa"
"Togo",1972,49.759,2056351,1649.660188,"TGO","Western Africa","Africa"
"Togo",1977,52.887,2308582,1532.776998,"TGO","Western Africa","Africa"
"Togo",2002,57.561,4977378,886.2205765,"TGO","Western Africa","Africa"
"Togo",2007,58.42,5701579,882.9699438,"TGO","Western Africa","Africa"
"Togo",1962,43.922,1528098,1067.53481,"TGO","Western Africa","Africa"
"Togo",1992,58.061,3747553,1034.298904,"TGO","Western Africa","Africa"
"Togo",1997,58.39,4320890,982.2869243,"TGO","Western Africa","Africa"
"Togo",1957,41.208,1357445,925.9083202,"TGO","Western Africa","Africa"
"Togo",1987,56.941,3154264,1202.201361,"TGO","Western Africa","Africa"
"Trinidad and Tobago",1957,61.8,764900,4100.3934,"TTO","Caribbean","North America"
"Trinidad and Tobago",1962,64.9,887498,4997.523971,"TTO","Caribbean","North America"
"Trinidad and Tobago",1982,68.832,1116479,9119.528607,"TTO","Caribbean","North America"
"Trinidad and Tobago",1952,59.1,662850,3023.271928,"TTO","Caribbean","North America"
"Trinidad and Tobago",1972,65.9,975199,6619.551419,"TTO","Caribbean","North America"
"Trinidad and Tobago",1977,68.3,1039009,7899.554209,"TTO","Caribbean","North America"
"Trinidad and Tobago",2007,69.819,1056608,18008.50924,"TTO","Caribbean","North America"
"Trinidad and Tobago",2002,68.976,1101832,11460.60023,"TTO","Caribbean","North America"
"Trinidad and Tobago",1967,65.4,960155,5621.368472,"TTO","Caribbean","North America"
"Trinidad and Tobago",1987,69.582,1191336,7388.597823,"TTO","Caribbean","North America"
"Trinidad and Tobago",1992,69.862,1183669,7370.990932,"TTO","Caribbean","North America"
"Trinidad and Tobago",1997,69.465,1138101,8792.573126,"TTO","Caribbean","North America"
"Tunisia",1957,47.1,3950849,1395.232468,"TUN","Northern Africa","Africa"
"Tunisia",1962,49.579,4286552,1660.30321,"TUN","Northern Africa","Africa"
"Tunisia",1967,52.053,4786986,1932.360167,"TUN","Northern Africa","Africa"
"Tunisia",1972,55.602,5303507,2753.285994,"TUN","Northern Africa","Africa"
"Tunisia",1997,71.973,9231669,4876.798614,"TUN","Northern Africa","Africa"
"Tunisia",1982,64.048,6734098,3560.233174,"TUN","Northern Africa","Africa"
"Tunisia",1987,66.894,7724976,3810.419296,"TUN","Northern Africa","Africa"
"Tunisia",1992,70.001,8523077,4332.720164,"TUN","Northern Africa","Africa"
"Tunisia",1952,44.6,3647735,1468.475631,"TUN","Northern Africa","Africa"
"Tunisia",1977,59.837,6005061,3120.876811,"TUN","Northern Africa","Africa"
"Tunisia",2002,73.042,9770575,5722.895655,"TUN","Northern Africa","Africa"
"Tunisia",2007,73.923,10276158,7092.923025,"TUN","Northern Africa","Africa"
"Turkey",1977,59.507,42404033,4269.122326,"TUR","Western Asia","Asia"
"Turkey",1962,52.098,29788695,2322.869908,"TUR","Western Asia","Asia"
"Turkey",1967,54.336,33411317,2826.356387,"TUR","Western Asia","Asia"
"Turkey",1972,57.005,37492953,3450.69638,"TUR","Western Asia","Asia"
"Turkey",2002,70.845,67308928,6508.085718,"TUR","Western Asia","Asia"
"Turkey",2007,71.777,71158647,8458.276384,"TUR","Western Asia","Asia"
"Turkey",1992,66.146,58179144,5678.348271,"TUR","Western Asia","Asia"
"Turkey",1997,68.835,63047647,6601.429915,"TUR","Western Asia","Asia"
"Turkey",1952,43.585,22235677,1969.10098,"TUR","Western Asia","Asia"
"Turkey",1957,48.079,25670939,2218.754257,"TUR","Western Asia","Asia"
"Turkey",1982,61.036,47328791,4241.356344,"TUR","Western Asia","Asia"
